2022-12-10 19:21:26,640 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:21:32,173 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:21:32,250 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:21:32,250 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:23:43,032 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:23:43,073 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:23:43,073 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:24:33,378 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:24:33,388 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:24:33,390 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:24:45,210 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:24:46,291 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:24:46,291 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:25:15,275 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:25:16,034 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:25:16,034 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:28:09,365 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
